IDCrop,Crop_Sequence_Trt_Species_Legume_Harvested,Crop_Sequence_Trt_Cultivar_Name,Crop_Sequence_Trt_Growing_Season_Number,IDSite_Site,IDSite,Site_Name,Site_Country,Site_Latitude,Site_Longitude,Site_Coordinate_Source,Site_Soil_Depth_Variable_m,Site_Soil_Classification_Name,Site_Soil_Texture_Name,Site_Soil_pH,Site_Precipitation_mm,Site_Precipitation_Period,Site_Precipitation_Period_Month,Crop_Sequence_Trt_Species_Order,Crop_Sequence_Trt_Name,Crop_Sequence_Trt_Species_Number,IDRotation_CropSystem,Crop_Sequence_Treatment_Name,Crop_Site_Growing_Season_ID,Crop_Growing_Season_Year_First,Crop_Growing_Season_Year_Last,Crop_Growing_Season_Number,Crop_Species_Scientific_Name,Crop_Species_Common_Name,Crop_Species_Legume,IDRotation,Crop_Date_Harvest,Crop_Date_Seeding,Crop_Following_Number,Crop_Multiple_Following_For_Same_Preceding,Crop_Across_Treatment_Averaged_Value,Crop_Across_Species_Same_Treatment_Value,Crop_Replicate_Number,Crop_Yield_Grain,Crop_Yield_Grain_Unit,identifiant_Paper,Crop_Date_From_Seeding_To_Harvest_Day_Number,Site_Precipitation_Period_Year,Site_City_State_Region,Site_Temperature_Period_Month,Site_Temperature_Celsius,Site_Temperature_Period,Averege_Humidity,Averege_Solar
7784,0,TF2183,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Corn,Corn,1,3913,Corn,544,2003,2003,1,Zea mays,Corn,0,3913,22 Oct. 2003,30 May 2003,1,0,0,1,4.0,1.31,t.ha-1,212,145.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7785,0,TF2183,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Corn,Corn,1,3913,Corn,544,2003,2003,1,Zea mays,Corn,0,3913,22 Oct. 2003,30 May 2003,1,0,0,1,4.0,0.84,t.ha-1,212,145.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7786,0,TF2183,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Corn,Corn,1,3913,Corn,544,2003,2003,1,Zea mays,Corn,0,3913,22 Oct. 2003,30 May 2003,1,0,0,1,4.0,1.17,t.ha-1,212,145.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7787,0,TF2183,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Corn,Corn,1,3913,Corn,544,2003,2003,1,Zea mays,Corn,0,3913,22 Oct. 2003,30 May 2003,1,0,0,1,4.0,0.51,t.ha-1,212,145.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7788,0,TF2183,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Corn,Corn,1,3913,Corn,544,2003,2003,1,Zea mays,Corn,0,3913,22 Oct. 2003,30 May 2003,1,0,0,1,4.0,0.6,t.ha-1,212,145.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7789,0,TF2183,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Corn,Corn,1,3913,Corn,544,2003,2003,1,Zea mays,Corn,0,3913,22 Oct. 2003,30 May 2003,1,0,0,1,4.0,0.84,t.ha-1,212,145.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7790,1,DS Admiral,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Garden pea,Garden pea,1,3914,Garden pea,544,2003,2003,1,Pisum sativum,Garden pea,1,3914,11 Aug. 2003,16 May 2003,1,0,0,1,4.0,1.21,t.ha-1,212,87.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7791,1,DS Admiral,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Garden pea,Garden pea,1,3914,Garden pea,544,2003,2003,1,Pisum sativum,Garden pea,1,3914,11 Aug. 2003,16 May 2003,1,0,0,1,4.0,1.43,t.ha-1,212,87.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7792,1,DS Admiral,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Garden pea,Garden pea,1,3914,Garden pea,544,2003,2003,1,Pisum sativum,Garden pea,1,3914,11 Aug. 2003,16 May 2003,1,0,0,1,4.0,1.69,t.ha-1,212,87.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7793,1,DS Admiral,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Garden pea,Garden pea,1,3914,Garden pea,544,2003,2003,1,Pisum sativum,Garden pea,1,3914,11 Aug. 2003,16 May 2003,1,0,0,1,4.0,1.35,t.ha-1,212,87.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7794,1,DS Admiral,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Garden pea,Garden pea,1,3914,Garden pea,544,2003,2003,1,Pisum sativum,Garden pea,1,3914,11 Aug. 2003,16 May 2003,1,0,0,1,4.0,1.26,t.ha-1,212,87.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7795,1,DS Admiral,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Garden pea,Garden pea,1,3914,Garden pea,544,2003,2003,1,Pisum sativum,Garden pea,1,3914,11 Aug. 2003,16 May 2003,1,0,0,1,4.0,1.18,t.ha-1,212,87.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7796,1,DS Admiral,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Garden pea,Garden pea,1,3914,Garden pea,544,2003,2003,1,Pisum sativum,Garden pea,1,3914,11 Aug. 2003,16 May 2003,1,0,0,1,4.0,1.68,t.ha-1,212,87.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7797,1,DS Admiral,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Garden pea,Garden pea,1,3914,Garden pea,544,2003,2003,1,Pisum sativum,Garden pea,1,3914,11 Aug. 2003,16 May 2003,1,0,0,1,4.0,1.47,t.ha-1,212,87.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7798,1,DS Admiral,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Garden pea,Garden pea,1,3914,Garden pea,544,2003,2003,1,Pisum sativum,Garden pea,1,3914,11 Aug. 2003,16 May 2003,1,0,0,1,4.0,1.48,t.ha-1,212,87.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7799,1,DS Admiral,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Garden pea,Garden pea,1,3914,Garden pea,544,2003,2003,1,Pisum sativum,Garden pea,1,3914,11 Aug. 2003,16 May 2003,1,0,0,1,4.0,1.46,t.ha-1,212,87.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7800,0,DK28E,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Sorghum,Sorghum,1,3915,Sorghum,544,2003,2003,1,Sorghum bicolor,Sorghum,0,3915,23 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.1,t.ha-1,212,134.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7802,0,DK28E,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Sorghum,Sorghum,1,3915,Sorghum,544,2003,2003,1,Sorghum bicolor,Sorghum,0,3915,23 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.42,t.ha-1,212,134.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7803,0,DK28E,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Sorghum,Sorghum,1,3915,Sorghum,544,2003,2003,1,Sorghum bicolor,Sorghum,0,3915,23 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.65,t.ha-1,212,134.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7804,0,DK28E,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Sorghum,Sorghum,1,3915,Sorghum,544,2003,2003,1,Sorghum bicolor,Sorghum,0,3915,23 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,0.69,t.ha-1,212,134.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7805,0,DK28E,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Sorghum,Sorghum,1,3915,Sorghum,544,2003,2003,1,Sorghum bicolor,Sorghum,0,3915,23 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.82,t.ha-1,212,134.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7806,0,DK28E,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Sorghum,Sorghum,1,3915,Sorghum,544,2003,2003,1,Sorghum bicolor,Sorghum,0,3915,23 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,0.87,t.ha-1,212,134.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7807,0,DK28E,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Sorghum,Sorghum,1,3915,Sorghum,544,2003,2003,1,Sorghum bicolor,Sorghum,0,3915,23 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.89,t.ha-1,212,134.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7808,0,DK28E,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Sorghum,Sorghum,1,3915,Sorghum,544,2003,2003,1,Sorghum bicolor,Sorghum,0,3915,23 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,0.61,t.ha-1,212,134.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7809,0,DK28E,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Sorghum,Sorghum,1,3915,Sorghum,544,2003,2003,1,Sorghum bicolor,Sorghum,0,3915,23 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,0.82,t.ha-1,212,134.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7810,0,DK28E,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Sorghum,Sorghum,1,3915,Sorghum,544,2003,2003,1,Sorghum bicolor,Sorghum,0,3915,23 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.56,t.ha-1,212,134.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7811,1,Richlea,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Lentil,Lentil,1,3916,Lentil,544,2003,2003,1,Lens culinaris,Lentil,1,3916,22 Aug. 2003,20 May 2003,1,0,0,1,4.0,1.03,t.ha-1,212,94.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7812,1,Richlea,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Lentil,Lentil,1,3916,Lentil,544,2003,2003,1,Lens culinaris,Lentil,1,3916,22 Aug. 2003,20 May 2003,1,0,0,1,4.0,1.06,t.ha-1,212,94.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7813,1,Richlea,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Lentil,Lentil,1,3916,Lentil,544,2003,2003,1,Lens culinaris,Lentil,1,3916,22 Aug. 2003,20 May 2003,1,0,0,1,4.0,0.96,t.ha-1,212,94.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7814,1,Richlea,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Lentil,Lentil,1,3916,Lentil,544,2003,2003,1,Lens culinaris,Lentil,1,3916,22 Aug. 2003,20 May 2003,1,0,0,1,4.0,1.12,t.ha-1,212,94.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7815,1,Richlea,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Lentil,Lentil,1,3916,Lentil,544,2003,2003,1,Lens culinaris,Lentil,1,3916,22 Aug. 2003,20 May 2003,1,0,0,1,4.0,1.1,t.ha-1,212,94.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7816,1,Richlea,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Lentil,Lentil,1,3916,Lentil,544,2003,2003,1,Lens culinaris,Lentil,1,3916,22 Aug. 2003,20 May 2003,1,0,0,1,4.0,0.78,t.ha-1,212,94.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7817,1,Richlea,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Lentil,Lentil,1,3916,Lentil,544,2003,2003,1,Lens culinaris,Lentil,1,3916,22 Aug. 2003,20 May 2003,1,0,0,1,4.0,0.94,t.ha-1,212,94.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7818,1,Richlea,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Lentil,Lentil,1,3916,Lentil,544,2003,2003,1,Lens culinaris,Lentil,1,3916,22 Aug. 2003,20 May 2003,1,0,0,1,4.0,1.22,t.ha-1,212,94.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7819,1,Richlea,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Lentil,Lentil,1,3916,Lentil,544,2003,2003,1,Lens culinaris,Lentil,1,3916,22 Aug. 2003,20 May 2003,1,0,0,1,4.0,0.77,t.ha-1,212,94.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7820,1,Richlea,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Lentil,Lentil,1,3916,Lentil,544,2003,2003,1,Lens culinaris,Lentil,1,3916,22 Aug. 2003,20 May 2003,1,0,0,1,4.0,1.18,t.ha-1,212,94.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7821,0,Earlybird,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Proso millet,Proso millet,1,3917,Proso millet,544,2003,2003,1,Panicum miliaceum,Proso millet,0,3917,02 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.55,t.ha-1,212,113.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7822,0,Earlybird,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Proso millet,Proso millet,1,3917,Proso millet,544,2003,2003,1,Panicum miliaceum,Proso millet,0,3917,02 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.56,t.ha-1,212,113.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7823,0,Earlybird,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Proso millet,Proso millet,1,3917,Proso millet,544,2003,2003,1,Panicum miliaceum,Proso millet,0,3917,02 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.69,t.ha-1,212,113.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7824,0,Earlybird,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Proso millet,Proso millet,1,3917,Proso millet,544,2003,2003,1,Panicum miliaceum,Proso millet,0,3917,02 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.18,t.ha-1,212,113.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7825,0,Earlybird,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Proso millet,Proso millet,1,3917,Proso millet,544,2003,2003,1,Panicum miliaceum,Proso millet,0,3917,02 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.86,t.ha-1,212,113.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7826,0,Earlybird,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Proso millet,Proso millet,1,3917,Proso millet,544,2003,2003,1,Panicum miliaceum,Proso millet,0,3917,02 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.17,t.ha-1,212,113.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7827,0,Earlybird,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Proso millet,Proso millet,1,3917,Proso millet,544,2003,2003,1,Panicum miliaceum,Proso millet,0,3917,02 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.79,t.ha-1,212,113.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7828,0,Earlybird,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Proso millet,Proso millet,1,3917,Proso millet,544,2003,2003,1,Panicum miliaceum,Proso millet,0,3917,02 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.24,t.ha-1,212,113.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7829,0,Earlybird,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Proso millet,Proso millet,1,3917,Proso millet,544,2003,2003,1,Panicum miliaceum,Proso millet,0,3917,02 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.45,t.ha-1,212,113.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7830,0,Earlybird,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Proso millet,Proso millet,1,3917,Proso millet,544,2003,2003,1,Panicum miliaceum,Proso millet,0,3917,02 Oct. 2003,11 Jun. 2003,1,0,0,1,4.0,1.32,t.ha-1,212,113.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7831,0,63M91,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common sunflower,Common sunflower,1,3918,Common sunflower,544,2003,2003,1,Helianthus annuus,Common sunflower,0,3918,21 Oct. 2003,17 Jun. 2003,1,0,0,1,4.0,0.94,t.ha-1,212,126.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7832,0,63M91,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common sunflower,Common sunflower,1,3918,Common sunflower,544,2003,2003,1,Helianthus annuus,Common sunflower,0,3918,21 Oct. 2003,17 Jun. 2003,1,0,0,1,4.0,0.99,t.ha-1,212,126.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7833,0,63M91,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common sunflower,Common sunflower,1,3918,Common sunflower,544,2003,2003,1,Helianthus annuus,Common sunflower,0,3918,21 Oct. 2003,17 Jun. 2003,1,0,0,1,4.0,0.72,t.ha-1,212,126.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
7834,0,63M91,1.0,392,392,Mandan,United States of America,46.83,-100.89,http://mynasadata.larc.nasa.gov/latitudelongitude-finder/,,Typic and Pachic Haplustoll (Temvik and Wilton series),Silty loam,,249.0,Growing season,May-Sep.,Common sunflower,Common sunflower,1,3918,Common sunflower,544,2003,2003,1,Helianthus annuus,Common sunflower,0,3918,21 Oct. 2003,17 Jun. 2003,1,0,0,1,4.0,0.71,t.ha-1,212,126.0,from 2003 to 2003,North Dakota,May-Sep.,17.4,Growing season,89.03945519773525,6599.22907810585
